URLs,subdirectory1,subdirectory2,subdirectory3,subdirectory4
https://www.tradingview.com/chart/SANDUSDT/PZacarvI-SANDUSDT-1D-Is-it-time-to-play-in-The-Sandbox-again/,chart,SANDUSDT,PZacarvI-SANDUSDT-1D-Is-it-time-to-play-in-The-Sandbox-again,
https://www.tradingview.com/chart/SPX/SNvL8SDN-Using-MACD-To-Identify-Long-Term-Trends/,chart,SPX,SNvL8SDN-Using-MACD-To-Identify-Long-Term-Trends,
https://www.tradingview.com/chart/MES1!/Az6xjziy-Has-The-Environment-Changed-in-Crude-Oil-E-mini-S-P-500/,chart,MES1!,Az6xjziy-Has-The-Environment-Changed-in-Crude-Oil-E-mini-S-P-500,
https://www.tradingview.com/chart/VIVO/sychxaod-VIVO-Long-term-monster-stock-potential/,chart,VIVO,sychxaod-VIVO-Long-term-monster-stock-potential,
https://www.tradingview.com/chart/TNX/0uoXjVVX-The-Four-Quadrants-of-the-Economic-Cycle/,chart,TNX,0uoXjVVX-The-Four-Quadrants-of-the-Economic-Cycle,
https://www.tradingview.com/chart/SPX500USD/t69prdgW-SPX-Gamma-Update/,chart,SPX500USD,t69prdgW-SPX-Gamma-Update,
https://www.tradingview.com/chart/VNINDEX/kpFuqcVW-SEVEN-GUILTS-IN-TRADING-PSYCHOLOGY/,chart,VNINDEX,kpFuqcVW-SEVEN-GUILTS-IN-TRADING-PSYCHOLOGY,
https://www.tradingview.com/chart/EURUSD/4s2IaMyE-Eurusd-Trading-Bear-Markets/,chart,EURUSD,4s2IaMyE-Eurusd-Trading-Bear-Markets,
https://www.tradingview.com/chart/DJI/EUhj644m-DOW-JONES/,chart,DJI,EUhj644m-DOW-JONES,
https://www.tradingview.com/chart/TLT/Uf6htLwn-Potential-TLT-Inflection-and-Notes-onProcess/,chart,TLT,Uf6htLwn-Potential-TLT-Inflection-and-Notes-onProcess,
https://www.tradingview.com/chart/BTCUSD/Cfh1P9wO-Blockware-Intelligence-Newsletter/,chart,BTCUSD,Cfh1P9wO-Blockware-Intelligence-Newsletter,
https://www.tradingview.com/chart/BTCUSD/vMGdP4a3-Unraveling-the-bitter-truth-about-compounding-in-trading/,chart,BTCUSD,vMGdP4a3-Unraveling-the-bitter-truth-about-compounding-in-trading,
https://www.tradingview.com/chart/BTCUSD/ztUWz0wd-Bitcoin-60-Potential-From-here-this-is-My-setup/,chart,BTCUSD,ztUWz0wd-Bitcoin-60-Potential-From-here-this-is-My-setup,
https://www.tradingview.com/chart/BURGERUSDT/WmXM5n71-Crypto101-How-to-spot-a-scam/,chart,BURGERUSDT,WmXM5n71-Crypto101-How-to-spot-a-scam,
https://www.tradingview.com/chart/TSLA/TXscAm97-Don-t-Stop-Believing-in-Tesla-Earnings-Report-Projection/,chart,TSLA,TXscAm97-Don-t-Stop-Believing-in-Tesla-Earnings-Report-Projection,
https://www.tradingview.com/chart/CL1!/1StV77XC-Possible-Movements-on-Crude-Oil-Short-Setup-Explained/,chart,CL1!,1StV77XC-Possible-Movements-on-Crude-Oil-Short-Setup-Explained,
https://www.tradingview.com/chart/BTCUSD/u9Pa2Y6E-Bitcoin-if-Banks-go-Bust-Ciao-Draghi/,chart,BTCUSD,u9Pa2Y6E-Bitcoin-if-Banks-go-Bust-Ciao-Draghi,
https://www.tradingview.com/chart/JPM/SRDMaS1P-Finding-a-silver-lining-in-JPMorgan-s-2Q-earnings-report/,chart,JPM,SRDMaS1P-Finding-a-silver-lining-in-JPMorgan-s-2Q-earnings-report,
https://www.tradingview.com/chart/EURGBP/ctxVNL2l-EUR-GBP-FUNDAMENTAL-DRIVERS/,chart,EURGBP,ctxVNL2l-EUR-GBP-FUNDAMENTAL-DRIVERS,
https://www.tradingview.com/chart/M/iaVmWZ2u-Traders-gaining-momentum-Summer-edition/,chart,M,iaVmWZ2u-Traders-gaining-momentum-Summer-edition,
https://www.tradingview.com/chart/AAPL/EQqPpVuH-Apple-Breaking-to-Resistance/,chart,AAPL,EQqPpVuH-Apple-Breaking-to-Resistance,
https://www.tradingview.com/chart/QQQ/s4muGTkM-This-Week-s-Buck-Bangers-QQQ-UNG-BITO-ARKK-KWEB/,chart,QQQ,s4muGTkM-This-Week-s-Buck-Bangers-QQQ-UNG-BITO-ARKK-KWEB,
https://www.tradingview.com/chart/SPX/7aogxVI1-Relational-Technical-Analysis-A-New-Way-to-Look-at-Charts/,chart,SPX,7aogxVI1-Relational-Technical-Analysis-A-New-Way-to-Look-at-Charts,
https://www.tradingview.com/chart/ZW1!/496TOxLL-Updates-of-Options-Strategy-on-Wheat-Futures/,chart,ZW1!,496TOxLL-Updates-of-Options-Strategy-on-Wheat-Futures,
https://www.tradingview.com/chart/RTY1!/yBcV2Oqh-Nasdaq-a-leading-indicator-of-Dow-Jones-S-P-and-Russell/,chart,RTY1!,yBcV2Oqh-Nasdaq-a-leading-indicator-of-Dow-Jones-S-P-and-Russell,
https://www.tradingview.com/chart/SPX/I2LZpiBl-My-top-11-rules-for-investing/,chart,SPX,I2LZpiBl-My-top-11-rules-for-investing,
https://www.tradingview.com/chart/FEDFUNDS/Vql90g3u-That-s-why-the-Fed-needs-to-stop-hiking-before-a-system-collapse/,chart,FEDFUNDS,Vql90g3u-That-s-why-the-Fed-needs-to-stop-hiking-before-a-system-collapse,
https://www.tradingview.com/chart/BA/UuOt15sN-Boeing-Fundamental-Analysis-Long/,chart,BA,UuOt15sN-Boeing-Fundamental-Analysis-Long,
https://www.tradingview.com/chart/NATURALGAS/bRKoqntS-US-natural-gas-Bearish-clouds-ahead/,chart,NATURALGAS,bRKoqntS-US-natural-gas-Bearish-clouds-ahead,
https://www.tradingview.com/chart/BTCUSDT/HFtRadZi-TESLA-sold-936-million-dollars-worth-of-BTC-End-of-the-rally/,chart,BTCUSDT,HFtRadZi-TESLA-sold-936-million-dollars-worth-of-BTC-End-of-the-rally,
https://www.tradingview.com/chart/CGC/58mOiQ4C-CGC-Time-To-Wake-The-Stoners-Up/,chart,CGC,58mOiQ4C-CGC-Time-To-Wake-The-Stoners-Up,
https://www.tradingview.com/chart/XAUUSD/isL26QdI-Pain-Reflection-Progress/,chart,XAUUSD,isL26QdI-Pain-Reflection-Progress,
https://www.tradingview.com/chart/BTCUSD/afuxoBwS-Bitcoin-Systemic-cracks-have-started-to-appear/,chart,BTCUSD,afuxoBwS-Bitcoin-Systemic-cracks-have-started-to-appear,
https://www.tradingview.com/chart/BTCUSDT/MV8sJb9t-Summer-BTC-Movement-Scenarios-End-of-Summer-Rally/,chart,BTCUSDT,MV8sJb9t-Summer-BTC-Movement-Scenarios-End-of-Summer-Rally,
https://www.tradingview.com/chart/US02Y/GVZGgjQM-What-is-your-best-trade-idea-for-the-second-half-of-2022/,chart,US02Y,GVZGgjQM-What-is-your-best-trade-idea-for-the-second-half-of-2022,
https://www.tradingview.com/chart/USSFHP/f9vUMHoA-Market-Analysis-The-Coming-Recession/,chart,USSFHP,f9vUMHoA-Market-Analysis-The-Coming-Recession,
https://www.tradingview.com/chart/EURUSD/9nVJ404h-EUR-USD-FUNDAMENTAL-DRIVERS/,chart,EURUSD,9nVJ404h-EUR-USD-FUNDAMENTAL-DRIVERS,
https://www.tradingview.com/chart/KEZ2022/wUbVIbaz-Lest-we-forget/,chart,KEZ2022,wUbVIbaz-Lest-we-forget,
https://www.tradingview.com/chart/SPX/Fkc5gdKe-Equity-Mid-Year-Macro-Update/,chart,SPX,Fkc5gdKe-Equity-Mid-Year-Macro-Update,
https://www.tradingview.com/chart/AAPL/4vOzvqwI-What-to-expect-from-Apple-s-upcoming-earnings-report/,chart,AAPL,4vOzvqwI-What-to-expect-from-Apple-s-upcoming-earnings-report,
https://www.tradingview.com/chart/US500/YOfWQ6hK-Trader-thoughts-make-or-break-time-for-US-equity-markets/,chart,US500,YOfWQ6hK-Trader-thoughts-make-or-break-time-for-US-equity-markets,
https://www.tradingview.com/chart/GBPAUD/gRnlAmjq-GBP-AUD-Long-Reversal-running/,chart,GBPAUD,gRnlAmjq-GBP-AUD-Long-Reversal-running,
https://www.tradingview.com/chart/DXY/odioI8Ia-DXY-Short/,chart,DXY,odioI8Ia-DXY-Short,
https://www.tradingview.com/chart/MTDR/F9yk7FNp-How-To-Find-Stocks-Breaking-Out-On-Recent-Earnings/,chart,MTDR,F9yk7FNp-How-To-Find-Stocks-Breaking-Out-On-Recent-Earnings,
https://www.tradingview.com/chart/BTCUSDTPERP/7wzCx7yr-How-to-Send-Alerts-from-Tradingview-to-Telegram/,chart,BTCUSDTPERP,7wzCx7yr-How-to-Send-Alerts-from-Tradingview-to-Telegram,
https://www.tradingview.com/chart/SOXL/ZRKDAYfl-SOXL-a-second-bite-at-the-cherry/,chart,SOXL,ZRKDAYfl-SOXL-a-second-bite-at-the-cherry,
https://www.tradingview.com/chart/EURUSD/xJ35vgt5-5-tips-on-taking-breaks-and-time-off-as-a-trader/,chart,EURUSD,xJ35vgt5-5-tips-on-taking-breaks-and-time-off-as-a-trader,
https://www.tradingview.com/chart/SPGSCI/7AoeYrKI-Part-3-Commodities-Mid-Year-Update/,chart,SPGSCI,7AoeYrKI-Part-3-Commodities-Mid-Year-Update,
https://www.tradingview.com/chart/ES1!/exCFIcSq-Bulls-or-Bears-In-Control-of-E-mini-S-P-Nasdaq-Interest-Rates/,chart,ES1!,exCFIcSq-Bulls-or-Bears-In-Control-of-E-mini-S-P-Nasdaq-Interest-Rates,
https://www.tradingview.com/chart/US03MY/SgHc9a5b-Yield-Curve-Inversion-Imminent-3M-10Y/,chart,US03MY,SgHc9a5b-Yield-Curve-Inversion-Imminent-3M-10Y,
https://www.tradingview.com/chart/NQ1!/VxI9gWe4-Is-this-recent-rally-a-bull-rebound-of-a-bear-retracement/,chart,NQ1!,VxI9gWe4-Is-this-recent-rally-a-bull-rebound-of-a-bear-retracement,
https://www.tradingview.com/chart/GBPUSD/1HOXVfYf-GBP-USD-probing-50-day-MA-for-the-first-time-since-February/,chart,GBPUSD,1HOXVfYf-GBP-USD-probing-50-day-MA-for-the-first-time-since-February,
https://www.tradingview.com/chart/US10Y/omAav6oB-Thoughts-on-rates-bull-markets-bear-markets-and-QE/,chart,US10Y,omAav6oB-Thoughts-on-rates-bull-markets-bear-markets-and-QE,
https://www.tradingview.com/chart/USOIL/SlS0idpa-WTI-oil-Oil-to-head-lower-in-2022-2023/,chart,USOIL,SlS0idpa-WTI-oil-Oil-to-head-lower-in-2022-2023,
https://www.tradingview.com/chart/SPY/hiV53H0G-10-Rules-for-Successful-Trading/,chart,SPY,hiV53H0G-10-Rules-for-Successful-Trading,
https://www.tradingview.com/chart/SPX/uJoRkDWc-Tricks-for-Reading-the-VIX/,chart,SPX,uJoRkDWc-Tricks-for-Reading-the-VIX,
https://www.tradingview.com/chart/NDQ/UB2GLUK8-The-Rallying-Nasdaq-Why-It-Could-Be-Different-This-Time/,chart,NDQ,UB2GLUK8-The-Rallying-Nasdaq-Why-It-Could-Be-Different-This-Time,
https://www.tradingview.com/chart/CAKEUSDT/XTDWvQiz-Crypto101-What-is-DeFi-Blockchain/,chart,CAKEUSDT,XTDWvQiz-Crypto101-What-is-DeFi-Blockchain,
https://www.tradingview.com/chart/NAS100/OH03Oxzg-A-traders-week-ahead-playbook-reassessing-the-terminal-rate/,chart,NAS100,OH03Oxzg-A-traders-week-ahead-playbook-reassessing-the-terminal-rate,
https://www.tradingview.com/chart/BTCUSDT/OB4OxhTp-BITCOIN-Elliott-Wave-Overview/,chart,BTCUSDT,OB4OxhTp-BITCOIN-Elliott-Wave-Overview,
https://www.tradingview.com/chart/USDJPY/fJfkzTN6-USD-JPY-FUNDAMENTAL-DRIVERS/,chart,USDJPY,fJfkzTN6-USD-JPY-FUNDAMENTAL-DRIVERS,
https://www.tradingview.com/chart/US10Y/MTfeZ9jT-How-to-improve-your-trading-by-looking-at-interest-rates-Part-1/,chart,US10Y,MTfeZ9jT-How-to-improve-your-trading-by-looking-at-interest-rates-Part-1,
https://www.tradingview.com/chart/AMC/urlQRyeV-Will-AMC-s-Short-Squeeze-Continue/,chart,AMC,urlQRyeV-Will-AMC-s-Short-Squeeze-Continue,
https://www.tradingview.com/chart/SPX/mmTcYn9Q-SPX-Caution-Pullback-Ahead/,chart,SPX,mmTcYn9Q-SPX-Caution-Pullback-Ahead,
https://www.tradingview.com/chart/NDX/M7tkwZBu-The-NASDAQ-and-Yield-Curve-Inversion-Battle-Plan/,chart,NDX,M7tkwZBu-The-NASDAQ-and-Yield-Curve-Inversion-Battle-Plan,
https://www.tradingview.com/chart/BTCUSDT/IMpI4Hq9-ALL-Inflation-Expectations-Beat-Expect-Summer-Crypto-Pump/,chart,BTCUSDT,IMpI4Hq9-ALL-Inflation-Expectations-Beat-Expect-Summer-Crypto-Pump,
https://www.tradingview.com/chart/ETHUSD/N5z8zKnS-The-Fork-of-Thrones-Will-the-Merge-Fracture-the-ETH-Ecosystem/,chart,ETHUSD,N5z8zKnS-The-Fork-of-Thrones-Will-the-Merge-Fracture-the-ETH-Ecosystem,
https://www.tradingview.com/chart/ES1!/Z8RR5jg2-The-Post-CPI-look-SPX500-USOIL-WEAT-GOLD-BTC/,chart,ES1!,Z8RR5jg2-The-Post-CPI-look-SPX500-USOIL-WEAT-GOLD-BTC,
https://www.tradingview.com/chart/USDCHF/nqLjNA6K-USDCHF-Long-term-opportinity/,chart,USDCHF,nqLjNA6K-USDCHF-Long-term-opportinity,
https://www.tradingview.com/chart/LQD/P7kpkWIx-Why-Corporate-Bonds-are-not-a-good-option-for-Retail-Investors/,chart,LQD,P7kpkWIx-Why-Corporate-Bonds-are-not-a-good-option-for-Retail-Investors,
https://www.tradingview.com/chart/EURUSD/Ku6A4ssk-Dietary-Supplements-For-Traders/,chart,EURUSD,Ku6A4ssk-Dietary-Supplements-For-Traders,
https://www.tradingview.com/chart/ETHUSD/ZzzgdCBh-Ethereum-ETH-The-Fork-rally-ongoing-carry-futures-trade/,chart,ETHUSD,ZzzgdCBh-Ethereum-ETH-The-Fork-rally-ongoing-carry-futures-trade,
https://www.tradingview.com/chart/US500/mUUeX8aI-A-traders-week-ahead-playbook-the-equity-juggernaut-builds/,chart,US500,mUUeX8aI-A-traders-week-ahead-playbook-the-equity-juggernaut-builds,
https://www.tradingview.com/chart/EURJPY/L6JLKu43-EUR-JPY-FUNDAMENTAL-DRIVERS/,chart,EURJPY,L6JLKu43-EUR-JPY-FUNDAMENTAL-DRIVERS,
https://www.tradingview.com/chart/HEZ2022/vzFvLLQw-Will-lean-hog-catch-up/,chart,HEZ2022,vzFvLLQw-Will-lean-hog-catch-up,
https://www.tradingview.com/chart/US20Y/8Opcqb5v-How-to-improve-your-trading-by-looking-at-interest-rates-Part-2/,chart,US20Y,8Opcqb5v-How-to-improve-your-trading-by-looking-at-interest-rates-Part-2,
https://www.tradingview.com/chart/AMZN/m2snpPab-2-Bullish-Pattern-Ascending-Triangle/,chart,AMZN,m2snpPab-2-Bullish-Pattern-Ascending-Triangle,
https://www.tradingview.com/chart/0016/LokKH1FT-Chinese-Real-Estate-Large-Cap-Index/,chart,0016,LokKH1FT-Chinese-Real-Estate-Large-Cap-Index,
https://www.tradingview.com/chart/SPX/R1ntFgnw-8-17-22-S-P-500-Update-End-of-the-rally-soon/,chart,SPX,R1ntFgnw-8-17-22-S-P-500-Update-End-of-the-rally-soon,
https://www.tradingview.com/chart/IWY/3YnPC5i4-Observations-on-Technical-Verses-Fundamental-Analysis/,chart,IWY,3YnPC5i4-Observations-on-Technical-Verses-Fundamental-Analysis,
https://www.tradingview.com/chart/ES1!/qO7AHzcW-Market-Impacts-of-the-US-Mid-term-Elections/,chart,ES1!,qO7AHzcW-Market-Impacts-of-the-US-Mid-term-Elections,
https://www.tradingview.com/chart/SPX/zg9WhhsF-Bear-Market-Bottoms-Examined/,chart,SPX,zg9WhhsF-Bear-Market-Bottoms-Examined,
https://www.tradingview.com/chart/SPX/B6ZYdsnb-What-is-really-moving-markets-this-summer/,chart,SPX,B6ZYdsnb-What-is-really-moving-markets-this-summer,
https://www.tradingview.com/chart/MCHI/gSR6OOAc-China-s-Economy-Crisis-What-You-Need-To-Know/,chart,MCHI,gSR6OOAc-China-s-Economy-Crisis-What-You-Need-To-Know,
https://www.tradingview.com/chart/GDX/jfQJOSwt-GDX-suffering-a-low-period/,chart,GDX,jfQJOSwt-GDX-suffering-a-low-period,
https://www.tradingview.com/chart/APEUSD/JD7UQ889-APE-After-Thoughts/,chart,APEUSD,JD7UQ889-APE-After-Thoughts,
https://www.tradingview.com/chart/US30/8KxfMSLI-How-To-Send-Alerts-From-TradingView-To-Discord/,chart,US30,8KxfMSLI-How-To-Send-Alerts-From-TradingView-To-Discord,
https://www.tradingview.com/chart/MBB/itP1AIDl-What-is-causing-a-14-decline-in-MBS/,chart,MBB,itP1AIDl-What-is-causing-a-14-decline-in-MBS,
https://www.tradingview.com/chart/SI1!/BfVaDxty-Not-a-silver-lining/,chart,SI1!,BfVaDxty-Not-a-silver-lining,
https://www.tradingview.com/chart/DXY/W5sxyIlj-Dollar-Mid-Year-Macro-Update/,chart,DXY,W5sxyIlj-Dollar-Mid-Year-Macro-Update,
https://www.tradingview.com/chart/ROKU/9XCMWiBW-The-4-Stages-of-the-Stock-Cycle/,chart,ROKU,9XCMWiBW-The-4-Stages-of-the-Stock-Cycle,
https://www.tradingview.com/chart/XAUUSD/XA89kqEm-HOW-TO-SET-STOP-LOSS-3-STRATEGIES-EXPLAINED/,chart,XAUUSD,XA89kqEm-HOW-TO-SET-STOP-LOSS-3-STRATEGIES-EXPLAINED,
https://www.tradingview.com/chart/MNQ1!/3bNzm5p8-Specific-Trendline-to-Determine-the-Direction-of-any-Market/,chart,MNQ1!,3bNzm5p8-Specific-Trendline-to-Determine-the-Direction-of-any-Market,
https://www.tradingview.com/chart/SPY/bEB4PbaX-The-Art-Of-Do-Nothing-In-Trading/,chart,SPY,bEB4PbaX-The-Art-Of-Do-Nothing-In-Trading,
https://www.tradingview.com/chart/ES2!/JeGrjUHA-Insane-S-P-500-Futures-Chart/,chart,ES2!,JeGrjUHA-Insane-S-P-500-Futures-Chart,
https://www.tradingview.com/chart/ETHUSDTPERP/uNEVop4E-How-To-Send-Alerts-From-TradingView-To-Twitter/,chart,ETHUSDTPERP,uNEVop4E-How-To-Send-Alerts-From-TradingView-To-Twitter,
https://www.tradingview.com/chart/EURUSD/64yGvwi2-How-The-European-Energy-Crisis-Is-Affecting-The-Euro/,chart,EURUSD,64yGvwi2-How-The-European-Energy-Crisis-Is-Affecting-The-Euro,
https://www.tradingview.com/chart/HD/SQty35my-Home-Depot-Pulls-Back-After-Strong-Results/,chart,HD,SQty35my-Home-Depot-Pulls-Back-After-Strong-Results,
https://www.tradingview.com/chart/SNOW/lGXqgFPn-SNOW-Resistance-Becomes-Support-with-Earnings-Gap-Up/,chart,SNOW,lGXqgFPn-SNOW-Resistance-Becomes-Support-with-Earnings-Gap-Up,
https://www.tradingview.com/chart/ES1!/AXQE4OeE-It-s-a-dip-not-a-drop-says-ATR/,chart,ES1!,AXQE4OeE-It-s-a-dip-not-a-drop-says-ATR,
https://www.tradingview.com/chart/US500/sgL6AbPh-The-week-ahead-traders-playbook-the-focus-falls-on-payrolls/,chart,US500,sgL6AbPh-The-week-ahead-traders-playbook-the-focus-falls-on-payrolls,
https://www.tradingview.com/chart/DOGEUSD/lxkXlixk-Another-Dip-in-the-Market-What-s-the-Silver-Lining-for-Crypto/,chart,DOGEUSD,lxkXlixk-Another-Dip-in-the-Market-What-s-the-Silver-Lining-for-Crypto,
https://www.tradingview.com/chart/BTCUSDT/TQF03r3Y-How-I-look-explaining-WYCKOFF-to-family-and-friends/,chart,BTCUSDT,TQF03r3Y-How-I-look-explaining-WYCKOFF-to-family-and-friends,
https://www.tradingview.com/chart/M2K1!/YWSXf7qr-The-Great-Wall-Street-Repricing/,chart,M2K1!,YWSXf7qr-The-Great-Wall-Street-Repricing,
https://www.tradingview.com/chart/EURUSD/kHqI3Tj9-Identifying-Re-entry-Setups-within-a-Primary-Trend/,chart,EURUSD,kHqI3Tj9-Identifying-Re-entry-Setups-within-a-Primary-Trend,
https://www.tradingview.com/chart/BTCUSDT.P/z1uqJRGp-Bitcoin-seasonality-Which-month-is-the-most-profitable/,chart,BTCUSDT.P,z1uqJRGp-Bitcoin-seasonality-Which-month-is-the-most-profitable,
https://www.tradingview.com/chart/ES1!/rEBwtaI9-Why-I-m-Only-Shorting-Rallies-in-E-mini-S-P-500-Futures-ES1/,chart,ES1!,rEBwtaI9-Why-I-m-Only-Shorting-Rallies-in-E-mini-S-P-500-Futures-ES1,
https://www.tradingview.com/chart/AMZN/t21UTJ19-Amazon-at-key-area/,chart,AMZN,t21UTJ19-Amazon-at-key-area,
https://www.tradingview.com/chart/ES1!/Zr8ic9Pe-Vacation-Update-Complete-Coverage-List-Outlined/,chart,ES1!,Zr8ic9Pe-Vacation-Update-Complete-Coverage-List-Outlined,
https://www.tradingview.com/chart/BTCUSD/alCnm3xQ-Bitcoin-The-market-is-poised-to-go-South/,chart,BTCUSD,alCnm3xQ-Bitcoin-The-market-is-poised-to-go-South,
https://www.tradingview.com/chart/BTCUSD/rbwsgX4d-Bitcoin-Historical-oversold-on-the-monthly-at-Extreme-Fear/,chart,BTCUSD,rbwsgX4d-Bitcoin-Historical-oversold-on-the-monthly-at-Extreme-Fear,
https://www.tradingview.com/chart/DJI/9zB3iNya-DOW-JONES-on-the-2008-crash-fractal-and-how-it-avoids-it/,chart,DJI,9zB3iNya-DOW-JONES-on-the-2008-crash-fractal-and-how-it-avoids-it,
https://www.tradingview.com/chart/AXSUSDT/YC0NU8mm-AXS-Axie-Infinity-The-Full-Speculative-Bubble-and-Price-Target/,chart,AXSUSDT,YC0NU8mm-AXS-Axie-Infinity-The-Full-Speculative-Bubble-and-Price-Target,
https://www.tradingview.com/chart/CP/f2GoZAY5-Corporate-Profits-to-Real-GDP-Ready-For-Correction/,chart,CP,f2GoZAY5-Corporate-Profits-to-Real-GDP-Ready-For-Correction,
https://www.tradingview.com/chart/M2SL/9feO0Fdi-The-Fed-Must-Pivot-When-This-Happens/,chart,M2SL,9feO0Fdi-The-Fed-Must-Pivot-When-This-Happens,
https://www.tradingview.com/chart/US500/UnYD8FZN-A-traders-week-ahead-playbook-energy-markets-to-impact-risk/,chart,US500,UnYD8FZN-A-traders-week-ahead-playbook-energy-markets-to-impact-risk,
https://www.tradingview.com/chart/BTCUSD/4NGZr4NM-Tips-to-Help-Demystify-the-RSI/,chart,BTCUSD,4NGZr4NM-Tips-to-Help-Demystify-the-RSI,
https://www.tradingview.com/chart/BTCUSD/BZMuBY5z-BRIEFING-Week-36-Volatility-Seasonality-Trends/,chart,BTCUSD,BZMuBY5z-BRIEFING-Week-36-Volatility-Seasonality-Trends,
https://www.tradingview.com/chart/US30Y/xjRYJSZP-How-to-improve-your-trading-by-looking-at-interest-rates-Part-3/,chart,US30Y,xjRYJSZP-How-to-improve-your-trading-by-looking-at-interest-rates-Part-3,
https://www.tradingview.com/chart/CNH1!/jTcxtnIe-As-policies-continue-to-diverge/,chart,CNH1!,jTcxtnIe-As-policies-continue-to-diverge,
https://www.tradingview.com/chart/FXI/EkOda83j-FXI-China-Large-Cap-ETF-Critical-Juncture/,chart,FXI,EkOda83j-FXI-China-Large-Cap-ETF-Critical-Juncture,
https://www.tradingview.com/chart/BTCUSDT/mnFeKX91-Bitcoin-Drop-to-13-000-USDT-But-first-a-relief-uptrend/,chart,BTCUSDT,mnFeKX91-Bitcoin-Drop-to-13-000-USDT-But-first-a-relief-uptrend,
https://www.tradingview.com/chart/SPX/8K094sCQ-Did-the-S-P-500-Just-Bottom/,chart,SPX,8K094sCQ-Did-the-S-P-500-Just-Bottom,
https://www.tradingview.com/chart/AUDCAD/pxjViGES-AUD-CAD-head-and-shoulders-top-pattern-further-downside/,chart,AUDCAD,pxjViGES-AUD-CAD-head-and-shoulders-top-pattern-further-downside,
https://www.tradingview.com/chart/LTHM/cAYDXJ2i-LTHM-EV-adoption-inelastic-supply/,chart,LTHM,cAYDXJ2i-LTHM-EV-adoption-inelastic-supply,
https://www.tradingview.com/chart/GBPUSD/ZbiSKdoy-GBPUSD-Possible-Inverse-H-S/,chart,GBPUSD,ZbiSKdoy-GBPUSD-Possible-Inverse-H-S,
https://www.tradingview.com/chart/CL1!/tnNcBuxj-Winter-is-Coming-to-Financial-Markets/,chart,CL1!,tnNcBuxj-Winter-is-Coming-to-Financial-Markets,
https://www.tradingview.com/chart/BTCUSD/rzesRoVF-Wyckoffian-logic/,chart,BTCUSD,rzesRoVF-Wyckoffian-logic,
https://www.tradingview.com/chart/EURUSD/x06e8xPp-Trading-needs-to-be-treated-like-a-business/,chart,EURUSD,x06e8xPp-Trading-needs-to-be-treated-like-a-business,
https://www.tradingview.com/chart/ETHUSD/DnV92GpT-A-Personal-Psychological-Study-of-Day-Trading/,chart,ETHUSD,DnV92GpT-A-Personal-Psychological-Study-of-Day-Trading,
https://www.tradingview.com/chart/DOGEUSD/4KFOKqy9-During-Recessions-Cash-is-King-Where-Does-Crypto-Fit-In/,chart,DOGEUSD,4KFOKqy9-During-Recessions-Cash-is-King-Where-Does-Crypto-Fit-In,
https://www.tradingview.com/chart/ADAUSDT/GqoGWPbi-Is-ADA-ready-to-Play-D-A/,chart,ADAUSDT,GqoGWPbi-Is-ADA-ready-to-Play-D-A,
https://www.tradingview.com/chart/US500/Ta9HJ6TO-A-traders-week-ahead-playbook-rolling-with-a-positive-stance/,chart,US500,Ta9HJ6TO-A-traders-week-ahead-playbook-rolling-with-a-positive-stance,
https://www.tradingview.com/chart/US01MY/GYxon9HN-How-to-improve-your-trading-by-looking-at-interest-rates-Part-4/,chart,US01MY,GYxon9HN-How-to-improve-your-trading-by-looking-at-interest-rates-Part-4,
https://www.tradingview.com/chart/ZW1!/CXrxmiTl-What-If-Ukraine-Wins/,chart,ZW1!,CXrxmiTl-What-If-Ukraine-Wins,
https://www.tradingview.com/chart/GC1!/2SxbNgmA-Gold-amid-rising-yields-and-dollar-strengthening/,chart,GC1!,2SxbNgmA-Gold-amid-rising-yields-and-dollar-strengthening,
https://www.tradingview.com/chart/US500/cUj72Rgq-The-News-Just-Serves-To-Confuse/,chart,US500,cUj72Rgq-The-News-Just-Serves-To-Confuse,
https://www.tradingview.com/chart/ABBV/iixybkcI-Equity-Seasonality-and-Bear-Market-Sector-and-Stock-Selection/,chart,ABBV,iixybkcI-Equity-Seasonality-and-Bear-Market-Sector-and-Stock-Selection,
https://www.tradingview.com/chart/NQINTEL/Rwcd4vas-AI-continues-to-build-the-foundation-for-a-remarkable-future-in/,chart,NQINTEL,Rwcd4vas-AI-continues-to-build-the-foundation-for-a-remarkable-future-in,
https://www.tradingview.com/chart/SPX/DSoYzu8Y-Reminescence-of-a-Scam-Operator-ANTI-SCAMMER-GUIDE/,chart,SPX,DSoYzu8Y-Reminescence-of-a-Scam-Operator-ANTI-SCAMMER-GUIDE,
https://www.tradingview.com/chart/LE1!/CoT0pyq3-Where-are-commodities-heading-to-Beyond-2022/,chart,LE1!,CoT0pyq3-Where-are-commodities-heading-to-Beyond-2022,
https://www.tradingview.com/chart/GOLD/CWNScBvw-CPI-impaction-and-result/,chart,GOLD,CWNScBvw-CPI-impaction-and-result,
https://www.tradingview.com/chart/BTCUSD/6WT43iUy-Bitcoin-CPI-print-kills-the-hype/,chart,BTCUSD,6WT43iUy-Bitcoin-CPI-print-kills-the-hype,
https://www.tradingview.com/chart/GOLD/KGounLHR-Selling-order-activated-Gold-Targeting-1-678-80-extension/,chart,GOLD,KGounLHR-Selling-order-activated-Gold-Targeting-1-678-80-extension,
